2858,know,I know.,1,0,"[['people'], ['none']]"
2859,hang,"Well, hang on a minute I said if I've got ta problem",1,1,"[['people'], [['Time', 'Maths and measurement', 'Working life']]]"
2860,say,"Well, hang on a minute I said if I've got ta problem",6,0,"[['people'], ['none&ta', ['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument']]]"
2861,get,"Well, hang on a minute I said if I've got ta problem",9,1,"[['people'], [['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument']]]"
2862,put,"time er, put it right.",2,1,"[['none&it'], [['Opinion and argument', 'Success']]]"
2863,say,if there's any weak stuff then I said,7,0,"[['people'], ['none&stuff']]"
2864,work,I'll work it out,1,0,"[['people'], ['none&it']]"
2865,work,and I can work on it.,3,0,"[['people'], ['none&it']]"
2866,go,Oh I went we were absolutely you know everybody claimed something,2,0,"[['people'], ['none&']]"
2867,know,Oh I went we were absolutely you know everybody claimed something,7,1,"[['none&everybody'], ['none&something']]"
2868,claim,Oh I went we were absolutely you know everybody claimed something,9,1,"[['none&everybody'], ['none&something']]"
2869,know,You know what he's like,1,0,"[['people'], [['Opinion and argument', 'Doubt, guessing and certainty', 'Suggestions and advice']]]"
2870,tell,well he told me when I claimed,2,0,"[['people'], ['people']]"
2871,claim,well he told me when I claimed,6,1,"[['people'], [['Opinion and argument']]]"
2872,take,", you took three of them didn't you?",2,1,"[[], []]"
2873,last,"Over Cook's side, he only lasted about three more weeks, I mean",5,0,"[['people'], [['Time', 'Time', 'Time', 'Time', 'Time', 'Time']]]"
2874,mean,"Over Cook's side, he only lasted about three more weeks, I mean",11,0,"[['people'], ['none']]"
2875,go,"Ian only last about three or four weeks, he was gone.",10,0,"[[], []]"
2876,go,That one he went didn't he?,3,0,"[['people'], [['Discussion and agreement', 'Discussion and agreement', 'Opinion and argument', 'Doubt, guessing and certainty']]]"
2877,wan,"He wouldn't, he didn't wan na do it, did he?",4,0,"[['people'], ['none&it']]"
2878,take,He took it back.,1,1,"[['people'], ['none&it']]"
2879,say,He said he wanted office.,1,0,"[['people'], [['Working life', 'Houses and homes', 'Transport by bus and train', 'Politics', 'Politics']]]"
2880,want,He said he wanted office.,3,0,"[['people'], [['Working life', 'Houses and homes', 'Transport by bus and train', 'Politics', 'Politics']]]"
2881,know,"You know, I remember him",1,1,"[['people'], ['people']]"
2882,remember,"You know, I remember him",3,0,"[['people'], ['people']]"
2883,come,coming in cos John,0,0,"[['none&John'], ['none&N/A', 'none&']]"
2884,say,said well you do what you did with him and show showing him how to do,0,0,"[['people'], [['Doubt, guessing and certainty', 'Success', 'Success', 'Success']]]"
2885,show,said well you do what you did with him and show showing him how to do,10,0,"[['people'], ['people']]"
2886,show,said well you do what you did with him and show showing him how to do,11,0,"[['people'], ['people']]"
2887,say,"all the jobs, he said I don't want to learn them I've come to supervise, he said I don't wan na get mucky!",4,0,"[['people'], ['people']]"
2888,want,"all the jobs, he said I don't want to learn them I've come to supervise, he said I don't wan na get mucky!",7,0,"[['people'], ['none&them']]"
2889,learn,"all the jobs, he said I don't want to learn them I've come to supervise, he said I don't wan na get mucky!",9,0,"[['people'], ['none&them']]"
2890,come,"all the jobs, he said I don't want to learn them I've come to supervise, he said I don't wan na get mucky!",12,0,"[['people'], [['Opinion and argument']]]"
2891,supervise,"all the jobs, he said I don't want to learn them I've come to supervise, he said I don't wan na get mucky!",14,0,"[['people'], [['Working life', 'Jobs', 'Social issues', 'Crime and punishment', 'Working life', 'Social issues', 'Success', 'Difficulty and failure', 'Difficulty and failure']]]"
2892,say,"all the jobs, he said I don't want to learn them I've come to supervise, he said I don't wan na get mucky!",4,0,"[['people'], ['people']]"
2893,wan,"all the jobs, he said I don't want to learn them I've come to supervise, he said I don't wan na get mucky!",19,0,"[[], []]"
2894,get,"all the jobs, he said I don't want to learn them I've come to supervise, he said I don't wan na get mucky!",21,0,"[['people'], ['none&mucky']]"
2895,believe,I couldn't believe my ears!,2,0,"[['people'], [['Body', 'Farming', 'Success', 'Feelings']]]"
2896,say,I said Oh!,1,0,"[['people'], ['none&Oh']]"
2897,say,"So why John said would I show you how to truss nice, I don't wish to learn thank you!",3,0,"[['none&John'], ['people']]"
2898,show,"So why John said would I show you how to truss nice, I don't wish to learn thank you!",6,0,"[['people'], ['people']]"
2899,truss,"So why John said would I show you how to truss nice, I don't wish to learn thank you!",10,0,"[['people'], [['Suggestions and advice', 'Opinion and argument']]]"
2900,wish,"So why John said would I show you how to truss nice, I don't wish to learn thank you!",14,0,"[['people'], [['Education']]]"
2901,learn,"So why John said would I show you how to truss nice, I don't wish to learn thank you!",16,0,"[['people'], ['none&']]"
2902,thank,"So why John said would I show you how to truss nice, I don't wish to learn thank you!",17,0,"[['people'], ['none&']]"
2903,say,Is that what he said to you?,4,0,"[['people'], ['people']]"
2904,say,Yeah he said I,2,0,"[['people'], ['people']]"
2905,know,Oh I didn't know that!,3,0,"[['people'], ['none&that']]"
2906,say,"He said he'd come to supervise, not to do it!",1,0,"[['people'], ['people']]"
2907,come,"He said he'd come to supervise, not to do it!",3,0,"[['people'], ['none']]"
2908,supervise,"He said he'd come to supervise, not to do it!",5,0,"[['people'], [['Opinion and argument']]]"
2909,learn,I've no no wish to learn it thank you.,5,0,"[['people'], ['none&wish']]"
2910,thank,I've no no wish to learn it thank you.,7,0,"[['people'], ['none&wish']]"
2911,say,"I said, well fair enough, I'll go to do something else!",1,0,"[['people'], [['Doubt, guessing and certainty', 'Success', 'Success', 'Success']]]"
2912,go,"I said, well fair enough, I'll go to do something else!",6,0,"[['people'], ['none&something']]"
2913,arrive,"See John when he as soon as John arrived he said to me will you take me he said, I don't wan na learn it proficiently but I want to know every job so I then took",8,0,"[['none&John'], ['none&。']]"
2914,say,"See John when he as soon as John arrived he said to me will you take me he said, I don't wan na learn it proficiently but I want to know every job so I then took",10,0,"[[], []]"
2915,take,"See John when he as soon as John arrived he said to me will you take me he said, I don't wan na learn it proficiently but I want to know every job so I then took",15,0,"[['people'], [['Working life', 'Jobs', 'Social issues', 'Crime and punishment', 'Working life', 'Social issues', 'Success', 'Difficulty and failure', 'Difficulty and failure']]]"
2916,say,"See John when he as soon as John arrived he said to me will you take me he said, I don't wan na learn it proficiently but I want to know every job so I then took",10,0,"[['none&John'], ['people']]"
2917,wan,"See John when he as soon as John arrived he said to me will you take me he said, I don't wan na learn it proficiently but I want to know every job so I then took",21,0,"[['none&John'], ['people']]"
2918,learn,"See John when he as soon as John arrived he said to me will you take me he said, I don't wan na learn it proficiently but I want to know every job so I then took",23,0,"[['people'], ['none&it']]"
2919,want,"See John when he as soon as John arrived he said to me will you take me he said, I don't wan na learn it proficiently but I want to know every job so I then took",28,0,"[['people'], [['Working life', 'Jobs', 'Social issues', 'Crime and punishment', 'Working life', 'Social issues', 'Success', 'Difficulty and failure', 'Difficulty and failure']]]"
2920,know,"See John when he as soon as John arrived he said to me will you take me he said, I don't wan na learn it proficiently but I want to know every job so I then took",30,0,"[['people'], [['Working life', 'Jobs', 'Social issues', 'Crime and punishment', 'Working life', 'Social issues', 'Success', 'Difficulty and failure', 'Difficulty and failure']]]"
2921,take,"See John when he as soon as John arrived he said to me will you take me he said, I don't wan na learn it proficiently but I want to know every job so I then took",36,0,"[['people'], [['Working life', 'Jobs', 'Social issues', 'Crime and punishment', 'Working life', 'Social issues', 'Success', 'Difficulty and failure', 'Difficulty and failure']]]"
2922,watch,And then watch,2,0,"[['none&'], ['none&']]"
2923,get,You got to expect to be,1,0,"[['people'], [['Doubt, guessing and certainty', 'Life stages']]]"
2924,expect,You got to expect to be,3,0,"[['people'], ['none&be']]"
2925,come,"and and when this Peter come he said well you know, just show him everything and like you did me and he said he didn't wan na know thank you.",5,0,"[['none&Peter'], ['none']]"
2926,say,"and and when this Peter come he said well you know, just show him everything and like you did me and he said he didn't wan na know thank you.",7,0,"[['people'], [['Doubt, guessing and certainty', 'Success', 'Success', 'Success']]]"
2927,know,"and and when this Peter come he said well you know, just show him everything and like you did me and he said he didn't wan na know thank you.",10,1,"[['people'], ['none&everything']]"
2928,show,"and and when this Peter come he said well you know, just show him everything and like you did me and he said he didn't wan na know thank you.",12,0,"[['people'], ['none&everything']]"
2929,say,"and and when this Peter come he said well you know, just show him everything and like you did me and he said he didn't wan na know thank you.",7,0,"[['none&Peter'], ['none&thank']]"
2930,wan,"and and when this Peter come he said well you know, just show him everything and like you did me and he said he didn't wan na know thank you.",25,0,"[['people'], [['Doubt, guessing and certainty', 'Doubt, guessing and certainty', 'Opinion and argument', 'Suggestions and advice', 'Opinion and argument', 'Doubt, guessing and certainty', 'Suggestions and advice']]]"
2931,know,"and and when this Peter come he said well you know, just show him everything and like you did me and he said he didn't wan na know thank you.",10,0,"[['none&Peter'], ['none&everything']]"
2932,thank,"and and when this Peter come he said well you know, just show him everything and like you did me and he said he didn't wan na know thank you.",28,0,"[['people'], ['people']]"
2933,know,I didn't know he said that to him!,2,0,"[['people'], ['people']]"
2934,say,I didn't know he said that to him!,4,0,"[['people'], ['none&that']]"
2935,say,Yeah he said,2,0,"[['people'], ['none']]"
2936,say,"he said I come to be supervisor he said, I don't know, I don't wish to learn all that!",1,0,"[['people'], ['people']]"
2937,come,"he said I come to be supervisor he said, I don't know, I don't wish to learn all that!",3,0,"[['people'], [['Working life', 'Jobs']]]"
2938,say,"he said I come to be supervisor he said, I don't know, I don't wish to learn all that!",1,0,"[['people'], [['Working life', 'Jobs']]]"
2939,know,"he said I come to be supervisor he said, I don't know, I don't wish to learn all that!",11,0,"[['people'], ['people']]"
2940,wish,"he said I come to be supervisor he said, I don't know, I don't wish to learn all that!",14,0,"[['people'], ['none&all']]"
2941,learn,"he said I come to be supervisor he said, I don't know, I don't wish to learn all that!",16,0,"[['people'], ['none&all']]"
2942,supervise,Well can you supervise if you don't know what the hell's going on!,3,0,"[['people'], [['Religion and festivals', 'Opinion and argument']]]"
2943,know,Well can you supervise if you don't know what the hell's going on!,7,0,"[['people'], [['Religion and festivals', 'Opinion and argument']]]"
2944,go,Well can you supervise if you don't know what the hell's going on!,11,1,"[['people'], [['Religion and festivals', 'Opinion and argument']]]"
2945,say,I said to John,1,0,"[['none&'], ['none&']]"
2946,say,"That's what John said, he wanted",3,0,"[['none&John'], [['Opinion and argument', 'Doubt, guessing and certainty', 'Suggestions and advice']]]"
2947,want,"That's what John said, he wanted",5,0,"[['none&John'], [['Opinion and argument']]]"
2948,say,I said last week,1,0,"[['people'], ['none']]"
2949,hope,"John, I hope you don't mind, I said got ta call he said you",2,0,"[['people'], ['people']]"
2950,mind,"John, I hope you don't mind, I said got ta call he said you",5,0,"[[], []]"
2951,say,"John, I hope you don't mind, I said got ta call he said you",7,0,"[['people'], ['people']]"
2952,get,"John, I hope you don't mind, I said got ta call he said you",8,1,"[['people'], [['Phones, email and the internet', 'Phones, email and the internet', 'Working life', 'Birds', 'Discussion and agreement', 'Opinion and argument']]]"
2953,say,"John, I hope you don't mind, I said got ta call he said you",7,0,"[['people'], [['Phones, email and the internet', 'Phones, email and the internet', 'Working life', 'Birds', 'Discussion and agreement', 'Opinion and argument']]]"
2954,say,he said you should have asked Jim,1,0,"[['people'], ['people']]"
2955,ask,he said you should have asked Jim,5,0,"[['people'], ['none&Jim']]"
2956,say,"Well that's certainly my feeling I'm naturally disappointed but it I say, you did well and er",11,0,"[['people'], ['people']]"
2957,say,"Mick said to me last night, he said to me you can never fit not used to it, but",1,0,"[['none&Mick'], ['people']]"
2958,say,"Mick said to me last night, he said to me you can never fit not used to it, but",1,0,"[['none&Mick'], ['none&']]"
2959,fit,"Mick said to me last night, he said to me you can never fit not used to it, but",13,1,"[['people'], [['Opinion and argument']]]"
2960,use,"Mick said to me last night, he said to me you can never fit not used to it, but",15,0,"[['people'], ['people']]"
2961,say,I said I've failed!,1,0,"[['people'], ['people']]"
2962,fail,I said I've failed!,3,0,"[['people'], ['people']]"
2963,say,I said I just haven't got.,1,0,"[['people'], ['people']]"
2964,get,I said I just haven't got.,5,0,"[['people'], ['people']]"
2965,forgive,You're not forgiven!,2,0,"[['people'], [['Opinion and argument']]]"
2966,listen,"No I'm listening to them, I'm doing a project.",2,0,"[['people'], ['none&them']]"
2967,tap,I'm taping all your conversations anyway,1,0,"[['people'], ['none&conversations']]"
2968,go,Everywhere I go.,2,0,"[[], []]"
2969,know,"It's all anonymous, you're not nobody know who it is, it's for it's for a dictionary and they want new words that are commonly used and they don't want and all old words that never get used it'll be dropped in the next edition of the dictionary.",6,0,"[['none&nobody'], ['none&who']]"
2970,want,"It's all anonymous, you're not nobody know who it is, it's for it's for a dictionary and they want new words that are commonly used and they don't want and all old words that never get used it'll be dropped in the next edition of the dictionary.",18,0,"[[['people', 'Animals']], [['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
2971,use,"It's all anonymous, you're not nobody know who it is, it's for it's for a dictionary and they want new words that are commonly used and they don't want and all old words that never get used it'll be dropped in the next edition of the dictionary.",24,0,"[[['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']], [['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
2972,want,"It's all anonymous, you're not nobody know who it is, it's for it's for a dictionary and they want new words that are commonly used and they don't want and all old words that never get used it'll be dropped in the next edition of the dictionary.",18,0,"[[['people', 'Animals']], [['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
2973,get,"It's all anonymous, you're not nobody know who it is, it's for it's for a dictionary and they want new words that are commonly used and they don't want and all old words that never get used it'll be dropped in the next edition of the dictionary.",35,0,"[[['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']], ['none&used']]"
2974,use,"It's all anonymous, you're not nobody know who it is, it's for it's for a dictionary and they want new words that are commonly used and they don't want and all old words that never get used it'll be dropped in the next edition of the dictionary.",24,0,"[[['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']], [['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
2975,drop,"It's all anonymous, you're not nobody know who it is, it's for it's for a dictionary and they want new words that are commonly used and they don't want and all old words that never get used it'll be dropped in the next edition of the dictionary.",39,1,"[[['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']], ['none&it']]"
2976,tap,No it's er I'm taping all my conversations I have with everybody for a week.,4,0,"[['people'], ['none&conversations', 'none&everybody', ['Time', 'Time', 'Time', 'Time', 'Time', 'Time']]]"
2977,want,What if people don't want you to?,4,0,"[['people'], ['people']]"
2978,erase,"Oh yeah you you have to erase it but nobody's gon na, I mean to say, nobody knows who you are, what you've said anyway at all, do they?",6,0,"[['none&nobody'], ['none&it']]"
2979,gon,"Oh yeah you you have to erase it but nobody's gon na, I mean to say, nobody knows who you are, what you've said anyway at all, do they?",10,0,"[['none&nobody'], ['none&it']]"
2980,mean,"Oh yeah you you have to erase it but nobody's gon na, I mean to say, nobody knows who you are, what you've said anyway at all, do they?",13,0,"[['people'], ['none&nobody']]"
2981,say,"Oh yeah you you have to erase it but nobody's gon na, I mean to say, nobody knows who you are, what you've said anyway at all, do they?",15,0,"[['people'], [['Opinion and argument', 'Doubt, guessing and certainty', 'Suggestions and advice']]]"
2982,know,"Oh yeah you you have to erase it but nobody's gon na, I mean to say, nobody knows who you are, what you've said anyway at all, do they?",17,0,"[['none&nobody'], ['none&who']]"
2983,say,"Oh yeah you you have to erase it but nobody's gon na, I mean to say, nobody knows who you are, what you've said anyway at all, do they?",23,0,"[['people'], [['Opinion and argument', 'Doubt, guessing and certainty', 'Suggestions and advice']]]"
2984,know,"Well I don't know, if you're just gon na write down",3,0,"[['people'], [['Success']]]"
2985,gon,"Well I don't know, if you're just gon na write down",7,0,"[['people'], [['Literature and writing', 'Music']]]"
2986,write,"Well I don't know, if you're just gon na write down",9,0,"[['people'], [['Health problems', 'Success']]]"
2987,put,what you put on there and that,2,1,"[['people'], [['Opinion and argument', 'Doubt, guessing and certainty', 'Suggestions and advice']]]"
2988,write,"I don't write anything, I send the tape in, they don't know who you are you're just a it's just a voice speaking nobody knows who you are or anything, they only know me nobody else.",2,0,"[['people'], ['none&anything']]"
2989,send,"I don't write anything, I send the tape in, they don't know who you are you're just a it's just a voice speaking nobody knows who you are or anything, they only know me nobody else.",5,0,"[['people'], [['Music']]]"
2990,know,"I don't write anything, I send the tape in, they don't know who you are you're just a it's just a voice speaking nobody knows who you are or anything, they only know me nobody else.",11,0,"[[['people', 'Animals']], ['none&anything']]"
2991,know,"I don't write anything, I send the tape in, they don't know who you are you're just a it's just a voice speaking nobody knows who you are or anything, they only know me nobody else.",24,0,"[[['people', 'Animals']], ['none&who']]"
2992,know,"I don't write anything, I send the tape in, they don't know who you are you're just a it's just a voice speaking nobody knows who you are or anything, they only know me nobody else.",11,0,"[[['people', 'Animals']], ['none&anything']]"
2993,gon,Who's who's gon na know when they to compile a dictionary and what words you use who's gon na know who you are?,2,0,"[[['people', 'Animals']], ['none&compile']]"
2994,know,Who's who's gon na know when they to compile a dictionary and what words you use who's gon na know who you are?,4,0,"[['none&who'], [['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
2995,compile,Who's who's gon na know when they to compile a dictionary and what words you use who's gon na know who you are?,8,0,"[[['people', 'Animals']], ['none&a']]"
2996,use,Who's who's gon na know when they to compile a dictionary and what words you use who's gon na know who you are?,15,0,"[['people'], [['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
2997,gon,Who's who's gon na know when they to compile a dictionary and what words you use who's gon na know who you are?,2,0,"[[['people', 'Animals']], ['none&who']]"
2998,know,Who's who's gon na know when they to compile a dictionary and what words you use who's gon na know who you are?,4,0,"[['none&who'], ['none&who']]"
2999,want,"That's all well if you want it erased, I will I mean it's upto you entirely",5,0,"[['people'], ['none&it']]"
3000,erase,"That's all well if you want it erased, I will I mean it's upto you entirely",7,0,"[['people'], ['none&it']]"
3001,mean,"That's all well if you want it erased, I will I mean it's upto you entirely",11,0,"[['people'], ['none']]"
3002,say,"Ay, I I've I've said that to them I said well you might have, if I take to work you'll certainly hear some they said well if that's common usage words that's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them, they want to know common ordinary speech words that we use.",4,0,"[['people'], ['none&that']]"
3003,say,"Ay, I I've I've said that to them I said well you might have, if I take to work you'll certainly hear some they said well if that's common usage words that's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them, they want to know common ordinary speech words that we use.",4,0,"[['people'], ['none&that']]"
3004,take,"Ay, I I've I've said that to them I said well you might have, if I take to work you'll certainly hear some they said well if that's common usage words that's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them, they want to know common ordinary speech words that we use.",16,0,"[['people'], ['none&to']]"
3005,work,"Ay, I I've I've said that to them I said well you might have, if I take to work you'll certainly hear some they said well if that's common usage words that's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them, they want to know common ordinary speech words that we use.",18,0,"[['people'], [['Jobs', 'Working life', 'Art']]]"
3006,hear,"Ay, I I've I've said that to them I said well you might have, if I take to work you'll certainly hear some they said well if that's common usage words that's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them, they want to know common ordinary speech words that we use.",21,0,"[['people'], [['Opinion and argument']]]"
3007,say,"Ay, I I've I've said that to them I said well you might have, if I take to work you'll certainly hear some they said well if that's common usage words that's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them, they want to know common ordinary speech words that we use.",4,0,"[['people'], ['none&that']]"
3008,use,"Ay, I I've I've said that to them I said well you might have, if I take to work you'll certainly hear some they said well if that's common usage words that's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them, they want to know common ordinary speech words that we use.",42,0,"[[['people', 'Animals']], [['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
3009,use,"Ay, I I've I've said that to them I said well you might have, if I take to work you'll certainly hear some they said well if that's common usage words that's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them, they want to know common ordinary speech words that we use.",52,0,"[['people'], [['Politics', 'Film and theatre'], ['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
3010,want,"Ay, I I've I've said that to them I said well you might have, if I take to work you'll certainly hear some they said well if that's common usage words that's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them, they want to know common ordinary speech words that we use.",55,0,"[[['people', 'Animals']], [['Politics', 'Film and theatre'], ['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
3011,know,"Ay, I I've I've said that to them I said well you might have, if I take to work you'll certainly hear some they said well if that's common usage words that's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them, they want to know common ordinary speech words that we use.",57,0,"[[['people', 'Animals']], [['Politics', 'Film and theatre'], ['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
3012,use,"Ay, I I've I've said that to them I said well you might have, if I take to work you'll certainly hear some they said well if that's common usage words that's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them, they want to know common ordinary speech words that we use.",42,0,"[['none&nobody'], [['Politics', 'Film and theatre'], ['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
3013,get,Can't get more common than me!,1,0,"[['people'], ['none&more']]"
3014,tell,"Ey I told them, I said you might hear some right I was in the pub Saturday night, mind I did tell afterwards and he's ever such a nice fella he comes over door",2,0,"[['people'], ['none&them']]"
3015,say,"Ey I told them, I said you might hear some right I was in the pub Saturday night, mind I did tell afterwards and he's ever such a nice fella he comes over door",5,0,"[['people'], ['none&them']]"
3016,hear,"Ey I told them, I said you might hear some right I was in the pub Saturday night, mind I did tell afterwards and he's ever such a nice fella he comes over door",8,0,"[['people'], [['Opinion and argument']]]"
3017,tell,"Ey I told them, I said you might hear some right I was in the pub Saturday night, mind I did tell afterwards and he's ever such a nice fella he comes over door",21,0,"[['people'], ['none&them']]"
3018,come,"Ey I told them, I said you might hear some right I was in the pub Saturday night, mind I did tell afterwards and he's ever such a nice fella he comes over door",31,0,"[['people'], [['Houses and homes', 'Health problems', 'Business', 'Success', 'Success']]]"
3019,kill,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",2,1,"[['people'], ['none&himself']]"
3020,laugh,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",4,0,"[['people'], ['none&himself']]"
3021,get,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",7,0,"[['people'], ['none&Ron']]"
3022,tell,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",9,0,"[['people'], ['none&Ron']]"
3023,tap,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",14,0,"[['people'], ['people']]"
3024,say,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",16,0,"[['people'], [['Animals']]]"
3025,give,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",19,1,"[['people'], [['Animals']]]"
3026,tape,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",23,0,"[['people'], ['people']]"
3027,say,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",16,0,"[['people'], [['Animals']]]"
3028,let,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",27,0,"[['people'], ['none&them']]"
3029,hear,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",30,0,"[[['people', 'Animals']], ['none&it']]"
3030,pass,"so he's killing himself laughing I I've got to tell you Ron, I've been taping he said I don't give a monkeys you tape what, he said let them all hear, they'll all be able to pass it round!",36,1,"[[['people', 'Animals']], ['none&it']]"
3031,ain't,"It ain't, well it wasn't really disgusting but it",1,0,"[[], []]"
3032,say,said he wouldn't.,0,0,"[['people'], ['none']]"
3033,say,"I said I got a good joke for you here, started to laugh and he said I ain't said it yet!",1,0,"[['people'], ['none&joke']]"
3034,get,"I said I got a good joke for you here, started to laugh and he said I ain't said it yet!",3,1,"[['people'], ['none&joke']]"
3035,start,"I said I got a good joke for you here, started to laugh and he said I ain't said it yet!",10,0,"[['people'], ['none&']]"
3036,say,"I said I got a good joke for you here, started to laugh and he said I ain't said it yet!",1,0,"[['people'], ['none&joke']]"
3037,ain't,"I said I got a good joke for you here, started to laugh and he said I ain't said it yet!",17,0,"[['people'], ['none&it']]"
3038,say,"I said I got a good joke for you here, started to laugh and he said I ain't said it yet!",1,0,"[['people'], ['none&joke']]"
3039,tell,"Well I didn't tell him it he can wind it just erase it I mean I don't I said I'm alright love just to do all that, I've got twenty tapes!",3,0,"[['people'], ['people']]"
3040,wind,"Well I didn't tell him it he can wind it just erase it I mean I don't I said I'm alright love just to do all that, I've got twenty tapes!",8,0,"[['people'], ['none&it']]"
3041,erase,"Well I didn't tell him it he can wind it just erase it I mean I don't I said I'm alright love just to do all that, I've got twenty tapes!",11,0,"[['people'], ['none&it']]"
3042,mean,"Well I didn't tell him it he can wind it just erase it I mean I don't I said I'm alright love just to do all that, I've got twenty tapes!",14,0,"[['people'], [['Time', 'Opinion and argument']]]"
3043,say,"Well I didn't tell him it he can wind it just erase it I mean I don't I said I'm alright love just to do all that, I've got twenty tapes!",18,0,"[['people'], [['Family and relationships', 'Feelings', 'Feelings', 'Sports: ball and racket sports', 'Feelings']]]"
3044,get,"Well I didn't tell him it he can wind it just erase it I mean I don't I said I'm alright love just to do all that, I've got twenty tapes!",28,0,"[['people'], ['none&twenty', ['Music']]]"
3045,ask,"Someone asked me whether, I thought it'd be a bit of fun But as I say nobody knows who you are, or what you've said or anything so it doesn't matter does it?",1,0,"[['none&Someone'], ['people']]"
3046,think,"Someone asked me whether, I thought it'd be a bit of fun But as I say nobody knows who you are, or what you've said or anything so it doesn't matter does it?",5,0,"[['people'], ['none&it']]"
3047,say,"Someone asked me whether, I thought it'd be a bit of fun But as I say nobody knows who you are, or what you've said or anything so it doesn't matter does it?",15,0,"[['people'], ['none&nobody']]"
3048,know,"Someone asked me whether, I thought it'd be a bit of fun But as I say nobody knows who you are, or what you've said or anything so it doesn't matter does it?",17,0,"[['none&nobody'], ['none&anything']]"
3049,say,"Someone asked me whether, I thought it'd be a bit of fun But as I say nobody knows who you are, or what you've said or anything so it doesn't matter does it?",24,0,"[['people'], ['none&nobody']]"
3050,matter,"Someone asked me whether, I thought it'd be a bit of fun But as I say nobody knows who you are, or what you've said or anything so it doesn't matter does it?",30,0,"[['none&it'], [['Physics and chemistry', 'Opinion and argument', 'Opinion and argument', 'Doubt, guessing and certainty']]]"
3051,say,"It's the words they're interested in, not what you actually say and the",10,0,"[[['people', 'Animals']], [['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
